536,546687
539,1806674
540,103477
543,32283
544,205718
549,535985
550,113930
552,163564
553,210408
554,254603
557,262649
559,207723
560,693592
563,950015
566,98699
567,238128
568,406860
570,202305
571,1974676
572,2776888
573,133188
574,481681
575,206092
578,256389
579,5352668
588,166246
589,13885
592,176049
596,3926833
598,686938
603,1367270
604,136079
607,77564
608,507388
610,468387
611,38589
612,428116
613,454248
616,115228
617,1087765
634,84174
637,695895
640,4768539
641,96953
649,5002813
650,386901
653,34985
655,81702
657,141813
673,45864
675,98010
676,64415
679,698435
682,399947
685,249752
686,773644
687,506752
688,31772
689,90045
690,341666
696,119804
697,48697
698,408192
701,425681
702,330056
705,3347206
706,2441060
707,352972
709,44953
712,8662604
713,2687696
716,436488
717,53308
718,1907069
721,152076
726,638508
730,1167863
731,1346903
734,162956
738,225418
739,255550
741,695803
742,1523970
744,472439
747,665144
750,333820
751,840994
752,139718
753,1786998
755,95368
757,144963
758,289227
759,206796
760,319092
765,1608501
766,653174
767,173287
768,145205
769,4399590
770,1969864
771,3859565
774,2596647
775,3695787
184113,1993318
781,181085
782,1088294
783,844252
784,117325
785,803696
786,92456
787,83815
788,423677
790,129554
791,1818496
794,709961
795,680773
796,494865
798,66598
799,83540
801,257437
802,1214735
806,267496
808,89685
810,474203
812,4080390
815,1137792
816,2655423
818,218455
819,223275
823,2206324
826,1260787
829,4177625
830,655893
833,1493963
835,947889
844,35383
846,102722
847,580887
848,400636
849,41165
857,135833
858,328948
859,794196
861,196636
862,2803764
863,1889824
873,707406
875,356103
876,785522
877,3854876
878,57964
879,14030
880,2073277
882,58379
883,415726
884,2162075
885,57973
890,395308
892,328380
894,538687
895,2444784
897,404378
898,440961
899,144897
901,3280900
907,44227
909,1450872
910,567345
913,252195
916,1927506
918,245384
919,230363
920,43333
925,651056
927,2782494
931,1487295
933,3084470
934,378259
941,36692
945,1048472
948,300204
955,150872
956,2518469
959,1407635
961,2175442
964,206012
965,3258301
966,8419608
967,4146515
968,50939
970,1970556
972,2216626
973,738137
975,458725
977,1863792
978,396788
980,1148871
981,421524
983,3140047
987,1958124
991,992199
992,594488
996,119411
1003,158557
1005,25765
1012,64001
1015,7357502
1017,613788
1019,1351562
1026,559831
1027,215224
1028,298449
1029,172089
1034,66363
1039,573289
1043,584470
1045,110113
1051,251779
1056,354241
1057,1924987
1059,550708
1061,2750886
1062,29995
1065,275282
1066,201949
1070,244448
1071,397098
1072,712188
1073,31478
1075,571162
1084,310035
1088,466242
1090,986474
1092,1595020
1095,349495
1097,787135
1098,865198
1106,448928
1107,76066
1109,31546
1110,1118521
1113,9404781
1119,665180
1124,1276515
1125,3475871
1126,60248
1134,2573636
1142,2099436
1150,138914
1153,99349
1155,5818
1156,63899
1157,160142
1159,247458
1160,1816799
1162,28623
1163,740688
1164,178418
1166,1744885
1170,296500
1171,47
1174,1026775
1177,17330
1180,71434
1190,45634
1198,614309
1199,219577
1201,225130
1203,1933066
1208,805471
1215,2060124
1216,412634
1217,300875
1218,119813
1221,35613
1223,1069970
1226,3541284
1227,753893
1228,1736212
1229,7771328
1230,341917
1231,92698
1233,794918
1234,105929
1235,629945
1240,2583053
1241,299812
1242,979163
1244,4104763
1246,1573096
1247,2937298
1248,56352
1249,406097
1253,347070
1257,433698
1258,235566
1261,1560298
1267,101927
1268,260588
1269,1932584
1271,896291
1273,9447787
1275,3114099
1276,1299318
1278,1658900
1279,71606
1284,724106
1286,4181063
1287,938918
1288,163816
1290,3595118
1292,1221484
1293,616184
1294,5575460
1297,4303077
1298,1395127
1300,509767
1302,1598140
1304,606308
1305,4047652
1306,3151898
1308,564182
1309,322677
1310,483459
1311,1951440
1313,262868
1315,468280
1316,169575
1318,127885
1319,634033
1322,166090
1326,1039934
1328,832038
1329,123990
1330,53975
1331,190778
1333,2109782
1336,169116
1338,773419
1339,77703
1340,62389
1341,604344
1342,4431206
1343,396506
1344,303218
1345,282897
1346,330807
1347,248255
1353,19126
1355,2116359
1356,362914
1358,28709
1359,1495221
1361,1782125
1362,72617
1363,2406602
1366,152560
1368,4780922
1370,3071572
1377,2349116
1378,3594140
1379,257705
1380,143490
1382,24802
1385,237192
1386,106268
1388,98603
1391,227650
1413,1061554
1414,729653
1415,4706796
1416,4163409
1417,937794
1418,3131380
1419,1368075
1421,1204283
1422,2383925
1423,6148692
1425,3676744
1426,1021380
1427,2656711
1428,4062753
1429,880134
1430,1319580
1431,541654
1432,230986
1435,724415
1436,54624
1437,3042287
1438,1456691
1439,465177
1441,1450795
1444,28276
1446,5123694
1449,584722
1452,178883
1453,305352
1454,111177
1456,61284
1459,192340
1460,2123326
1468,129749
1490,144016
1495,424398
1496,304001
1501,3044148
1502,494120
1506,942260
1510,382052
1515,572676
1517,2919770
1518,8017513
1519,3504101
1520,10323331
1521,1723028
1522,2065987
1523,438430
1524,228040
1525,676537
1526,490391
1527,2364616
1528,249230
1529,248966
1532,670965
1533,619983
1534,1799704
1535,617596
1536,1815801
1537,1851803
1538,333854
1539,1153741
1540,519794
1541,203976
1542,357270
1543,274070
1544,432931
1546,444158
1549,1306546
1550,842811
1554,263622
1555,37949
1575,75482
1607,396917
1609,358831
1610,100243
1611,128202
1619,2344979
1622,43761
1625,146406
1629,130573
1642,32029
1651,416225
1654,16445
1657,69163
1664,431531
1665,95813
1666,43577
1667,168619
1669,406835
1680,164103
1682,51082
1685,41171
1687,26765
1696,575885
1708,374945
1716,73616
1717,354449
1718,42201
1719,117383
1721,273974
1731,67357
1736,103469
1739,215266
1741,12136
1744,38825
1751,55712
1768,82121
1769,107353
1770,162830
1771,415887
1772,1320675
1774,289260
1775,77953
1776,455929
1779,244665
1780,251898
1788,101450
1795,1285272
1797,587971
1798,487147
1801,157977
1803,18757
1814,234228
1815,290342
1818,478704
1820,113502
1822,86518
1823,1202070
1825,420804
1828,146725
1829,29821
1830,138637
1831,259777
1834,85124
1839,741590
1840,311476
1845,230790
1846,333633
1850,127846
1854,232212
1865,120256
1866,367659
1867,862928
1868,703795
1873,830013
1877,96273
1880,275495
1882,63064
1883,576543
1887,169712
1891,64039
1894,856857
1905,94364
1908,189178
1909,50047
1910,556960
1913,21941
1915,246153
1920,343451
1923,85177
1924,165084
1925,33143
1926,165294
1930,225369
1934,100246
1943,169026
1946,126393
1948,497464
1953,229617
1972,954667
1978,87603
1981,39710
1982,1005513
1984,57992
1985,404031
1986,908330
1989,214836
1994,107530
1995,408317
1997,37339
1998,1174763
1999,160214
2005,106083
2007,44034
2009,221735
2010,25120
2015,108247
2026,512325
2033,53644
2035,373264
2036,1423901
2044,97780
2045,43620
2051,21153
2055,55221
2056,379597
2057,57701
2058,108110
2062,58033
2063,60888
2067,94356
2072,81409
2073,157427
2091,259650
2100,314820
2101,996327
2104,764983
2106,88151
2107,105149
2110,107164
2111,280177
2112,51189
2113,361537
2118,105944
2123,52502
2124,51647
2125,1357392
2126,556769
2128,60431
2133,403367
2136,834383
2139,52531
2141,286761
2149,81726
2158,58950
2166,245179
2167,3116897
2170,166600
2171,166418
2173,244801
2174,83623
2177,259829
2182,84243
2186,739090
2189,1126748
2192,67279
2195,121643
2197,218473
2203,155084
2204,133081
2206,202516
2212,80586
88681,319789
2214,1942869
2215,16810
2218,224144
2219,218355
2230,130666
2233,425099
2234,47345
2235,57258
2237,43481
2241,28697
2242,186233
2244,192342
2245,61706
2255,73555
2259,238621
2263,195461
2265,91552
2266,134627
2271,45378
2273,177975
2274,95195
2277,1267521
2278,321439
2279,310740
2292,57231
2303,139243
2308,17929
2309,31674
2314,815989
2316,353238
2323,314531
2326,927363
2328,824148
2332,585906
2334,155116
2335,617234
2337,56303
2347,94659
2349,713099
2351,683578
2352,151502
2353,49228
2355,574199
2356,480159
2360,2830358
2361,4882713
2362,383713
2374,128453
2375,1821504
2377,529889
2378,111749
2381,338979
2388,184635
2390,9211
2396,112935
2403,99273
2404,457241
2405,14533
2410,643836
2411,29868
2426,236274
2428,80629
2429,50504
2432,716388
2434,84522
2441,252343
2445,836036
2450,104326
2453,0
2466,202111
2475,128563
2476,576540
2478,56498
2479,277446
2482,1006255
2487,262316
2489,795999
2490,297965
2492,2172313
2493,2155546
2494,4023171
2495,1015335
2496,1144275
2499,2174227
2503,945715
2505,1289987
2507,1927757
2508,918686
2511,503816
2513,68610
2515,268465
2528,246161
2538,274361
2548,170478
2552,121879
2568,198605
2569,596778
2571,806499
2573,494354
2574,303983
2575,1533773
2576,3488518
2577,251233
2578,557772
2580,1681084
2581,1481416
2582,1189446
2583,600195
2584,153718
2588,288226
2589,4618486
2592,64043
2595,2821488
2599,574682
2600,1245321
2601,280365
2602,167604
2603,6263616
2605,494831
2606,396051
2607,386181
2608,8545880
2609,234743
2610,3461720
2611,300524
2634,63860
2655,848647
2656,2705107
2657,482153
2658,1399917
2663,576591
2665,161721
2667,452285
2668,1748560
2670,1250496
2671,544307
2674,249838
2676,5630415
2677,1466447
2678,2867954
2679,736466
2681,985577
2682,207769
2683,3718944
2684,2019690
2685,150948
2686,6148468
2687,193827
2688,1131372
2689,1654860
2690,1157625
2692,227051
2693,694379
2694,1975435
2725,48148
2732,139884
2733,1378513
2736,249267
2745,1109866
2746,498350
2755,101503
2756,1337629
2758,1002151
2760,434591
2761,195365
2763,128302
2764,8466917
2766,473700
2769,548378
2770,1027097
2771,349739
2772,436922
2773,3137768
2774,953344
2775,704679
2777,2296984
2778,313852
2779,169405
2781,2762466
2797,1863642
2799,76363
2800,270808
2801,124818
2802,3570369
2803,2517004
2804,2726
2805,799198
2808,1036633
2811,19083
2812,178652
2820,1311932
2822,1830118
2823,272881
2824,3241059
2825,2774810
2826,400946
2827,2165044
2828,984364
2832,166966
2833,327458
2834,300143
2835,1698458
2836,145927
2837,724484
2838,4233253
2839,1555457
2840,2157428
2841,1031663
2842,1830743
2843,573067
2844,439451
2845,24010
2846,1231165
2847,260873
2848,3607400
2849,5961278
2850,982052
2851,3746711
2852,2787376
2853,525798
2854,2844335
2857,248027
2858,25199
2859,181835
2860,2823310
2861,113850
2862,465126
2863,755571
2864,73441
2865,2222266
2867,396256
2870,750424
2871,121408
2873,450747
2874,678552
2875,227564
2876,385590
2878,1249758
2879,265182
2880,551666
2882,500416
2883,546809
2884,252878
2885,129540
2886,301306
2889,253007
2890,3059469
2891,4463234
2893,329117
2896,749503
2897,1277798
2898,988721
2899,466603
2900,595675
2901,1223244
2903,379098
2904,1989944
2905,688684
2906,8727228
2908,901116
2909,497967
2911,2005883
2912,1372182
2913,1034529
2916,674495
2917,185593
2918,1603851
2919,752278
2920,711662
2921,326740
2922,970943
2923,1091850
2924,954289
2925,4311295
2926,1124471
2927,1643272
2928,1070378
2929,1360491
2930,290197
2932,1012815
2933,2684289
2934,181149
2935,2392255
2936,4369624
2937,1801989
2938,738971
2939,301586
2940,244428
2941,1143740
2942,4595524
2945,3634303
2946,2620990
2947,1371853
2948,506744
2949,520105
2950,581999
2951,240545
2954,897896
2955,196219
2957,260589
2958,1695664
2960,603443
2962,168606
2963,1087691
2964,116850
2967,264366
2968,2006631
2969,3127144
2971,1349127
2972,79983
2974,156792
2976,368522
2978,427889
2979,2171880
2980,1019168
2982,231980
2984,318262
2985,496614
2992,1112616
2993,429249
2996,956913
2997,330406
2998,747669
3000,529428
3001,414983
3002,358795
3003,1356280
3006,3685170
3008,238401
3009,132585
3012,657457
3013,206700
3014,1023285
3015,522947
3016,52111
3018,246731
3019,211778
3020,267266
3021,468906
3022,752555
3023,1151873
3024,378785
3025,259480
3026,124247
3028,192579
3030,359316
3031,299834
3032,265326
3033,265726
3037,444339
3038,150234
3039,312352
3040,324225
3041,559058
3042,510465
3043,521691
3044,512986
3045,2677564
3046,88687
3047,346731
3048,309687
3050,304684
3051,868912
3052,819726
3054,593214
3055,373623
3056,480504
3057,151022
3058,226583
3059,228172
3060,395362
3061,274368
3062,456502
3063,783418
3064,606630
3065,129936
3066,123946
3067,843828
3068,363647
3069,722941
3070,330040
3071,280344
3075,369762
3078,1075488
3080,230617
3081,1973333
3082,995027
3083,86547
3085,955136
3086,124825
3088,171259
3089,147053
3090,216024
3092,484801
3093,100433
3094,79180
3095,131041
3096,80130
3097,94815
3098,127595
3100,243799
3101,6347444
3102,123109
3103,429564
3104,119123
3107,224954
3108,126793
3110,403560
3111,148823
3112,291844
3113,250570
3115,309204
3117,140573
3119,422738
3120,328168
3125,212225
3126,147748
3127,124271
3129,357990
3130,195338
3131,381766
3132,219747
3134,338057
3135,256203
3136,157385
3139,293492
3140,126888
3142,85376
3144,3777250
3147,938634
3150,125028
3151,297631
3152,155581
3153,254275
3155,373622
3156,238206
3157,491221
3158,317325
3159,280982
3160,255971
3162,126011
3163,89857
3164,121412
3167,133660
3168,119284
3169,50262
3170,37413
3174,753251
3175,206739
3176,48099
3180,249381
3181,696358
3183,128605
3184,79846
3186,97789
3188,326119
3189,127737
3190,429606
3191,155004
3196,110702
3198,241438
3199,129054
3200,270026
3201,243128
3202,104887
3203,78787
3204,138363
3205,343722
3206,375671
3207,65728
3208,49242
3209,45675
3213,183876
3214,304545
3215,457315
3216,170828
3217,177179
3218,153521
3219,76595
3221,52838
3223,109432
3224,77221
3225,2089726
3231,136171
3232,142015
3234,349999
3235,797714
3238,238087
3240,285768
3241,34752
3242,239433
3243,92660
3246,157462
3250,1548338
3252,46322
3253,108898
3255,272959
3257,56960
3258,340635
3261,4174840
3262,544939
3263,241299
3264,3537684
3265,479740
3266,496342
3267,175372
3269,1529052
3270,1592059
3271,309793
3272,4265315
3273,896110
3274,732696
3275,106513
3276,905295
3278,1824450
3285,121671
3286,211761
3287,4972320
3288,1239331
3289,2500379
3292,5336424
3293,330944
3296,425746
3297,358133
3299,927219
3302,704768
3305,2314372
3313,6718506
3314,102317
3316,204587
3318,57784
3322,4168907
3324,130906
3328,716877
3331,232931
3334,35632
3341,147346
3342,22340
3343,341847
3353,624479
3354,427973
3359,28293
3363,3413047
3364,180511
3365,7143
3370,1776128
3372,3343921
3373,5188828
3378,259064
3382,12183
3387,564870
3389,156249
3390,123187
3391,118320
3392,788412
3393,3045308
3395,1591235
3397,7455373
3398,5649925
3399,2319367
3400,1899529
3408,9164
3412,4376696
3414,4686
3415,3331921
3416,1019357
3417,825926
3421,1789408
3433,586481
3437,161259
3440,1715885
3445,3223092
3447,2573123
3453,94970
3454,1427639
3462,265746
3466,20698
3469,311602
3470,226508
3472,566461
3473,1003820
3474,1191663
3475,115871
3476,103412
3477,759047
3478,2126625
3479,290613
3483,543427
3484,200453
3486,2392779
3487,628800
3488,528517
3489,4839771
3490,366517
3491,2050701
3492,910447
3493,402003
3496,1791502
3497,1051966
3498,285995
3502,410933
3505,5618807
3506,68137
3509,3184897
3510,126235
3514,7495996
3515,907798
3516,348540
3517,147611
3522,452853
3523,193707
3525,67131
3526,148536
3527,1559984
3528,34128
3529,2477027
3530,2180584
3531,67721
3534,547702
3537,3188596
3539,518018
3541,35453
3542,1489074
3543,2246847
3549,25171
3551,77968
3553,315685
3554,2479885
3555,315172
3556,2005116
3557,51202
3558,79312
3559,587678
3561,939572
3562,28404
3563,1592669
3564,3419582
3566,583981
3567,317098
3568,391658
3569,229234
3570,393696
3571,935233
3572,5184100
3573,4416222
3574,320616
3575,1882324
3576,3900624
3577,106734
3578,319715
3579,2853810
3580,155074
3582,400591
3584,27223
3585,1333164
3588,323405
3589,1900137
3590,14215269
3591,752403
3593,1881108
3595,581622
3596,10040542
3599,3249114
3600,1281454
3601,236614
3602,689226
3603,5989248
3604,810410
3605,1704227
3606,3349830
3607,7323721
3608,1002276
3610,194097
3611,8873678
3612,1989155
3613,7164959
3614,3676247
3615,195512
3616,3260149
3617,7499194
3618,1014978
3619,666483
3620,1021672
3621,1937665
3623,3183102
3624,215975
3625,314555
3626,1104009
3627,1688369
3628,359647
3630,535495
3631,678689
3632,1397844
3633,732745
3634,5210605
3635,126430
3636,3144233
3638,524216
3639,441684
3640,1437875
3641,250720
3642,1801190
3643,120261
3644,76338
3645,255457
3646,1103579
3647,354819
3648,3005151
3649,257957
3650,2665036
3651,3109895
3652,1740473
3654,288444
3656,65828
3657,466300
3658,100946
3659,1633669
3660,3824070
3661,1143778
3662,241347
3663,1269540
3664,1746239
3665,3712911
3666,8047604
3668,1228303
3670,1088095
3672,4295897
3675,1036528
3676,95984
3678,2535519
3680,1952698
3681,1468873
3683,345906
3684,1094247
3685,4798483
3688,6728504
3689,484200
3690,752057
3691,1080954
3692,311382
3693,600960
3694,610110
3696,325656
3698,410099
3699,589919
3700,2631749
3706,3877421
3708,1352525
3712,110409
3713,10515930
3714,2152545
3715,2619652
3716,2416585
3717,3193502
3718,2387600
3719,1150935
3720,38936
3721,2990959
3722,6655525
3723,2401067
3724,1242689
3725,4401827
3728,104554
3735,483995
3736,823048
3738,584096
3740,821826
3741,4628363
3742,1010548
3743,853579
3746,571385
3747,1544392
3748,217402
3750,1900322
3751,400873
3752,956779
3753,3369221
3754,688975
3755,549033
3756,389640
3757,776992
3758,478801
3760,294698
3761,328351
3764,26062
3767,284201
3775,397628
3776,2963218
3777,2935327
3779,3132632
3780,872605
3781,281601
3782,1873936
3784,997242
3785,7537497
3787,470466
3788,693117
3789,6768550
3790,6593438
3792,751143
3793,13273
3794,1203828
3795,411993
3796,341694
3798,1565438
3800,364386
3801,652246
3802,8520
3803,117305
3804,1643163
3806,295708
3807,142138
3808,222222
3809,77116
3810,3739581
3811,1550756
3812,3363053
3819,3800261
3820,2056663
3822,2274595
3823,2862988
3829,1316206
3835,137621
3837,473271
3839,15971
3841,7366482
3843,204509
3845,329229
3856,1498982
3857,119999
3860,1582849
3862,1153413
3868,3695180
3869,464736
3871,5023934
3872,483271
3873,3999091
3874,246325
3875,390942
3878,1702283
3879,1363256
3880,317707
3881,94310
3882,21585
3883,378446
3884,2765485
3885,1017098
3887,4232595
3890,813181
3892,6184469
3894,648587
3896,171989
3898,267262
3899,383340
3903,664713
3904,6519175
3906,914286
3908,956926
3909,1582044
3910,1411188
3911,507618
3913,3675047
3917,433584
3918,4460667
3919,12294969
3920,381319
3922,157864
3923,539266
3924,2296440
3925,1148398
3926,855979
3927,2988848
3928,1154523
3930,599643
3931,1032443
3933,200889
3934,157936
3936,262803
3937,574423
3938,935256
3941,416025
3942,266886
3943,1280017
3944,416617
3946,876542
3947,1073580
3948,792035
3949,603397
3951,711120
3952,4017663
3953,1830140
3954,2481633
3955,191333
3956,88042
3957,109066
3958,352003
3959,179464
3961,1488059
3963,2956882
3964,152480
3965,389387
3966,4795573
3968,42890
3970,178619
3971,423594
3973,450481
3975,1597134
3981,439223
3982,1462674
3983,2964158
3985,783426
3989,217364
3991,589385
3997,532189
3999,427928
4000,1860034
4001,262783
4002,82589
4003,303194
4004,448232
4006,1719755
4007,2934558
4008,1771113
4009,1285282
4010,2342029
4011,236075
4012,189655
4014,960922
4015,217017
4016,1317658
4019,314675
4020,1852894
4021,1358700
4024,391133
4028,146827
4029,132770
4031,684544
4032,1077862
4034,890667
4035,1055230
4037,182799
4042,1790790
4043,255074
4044,2394468
4045,3765290
4046,5159761
4048,3008248
4049,958265
4050,1065104
4051,2168853
4052,1909002
4053,4297500
4056,1491168
4057,81104
4060,841143
4062,2418058
4063,920858
4065,4809684
4067,2206268
4068,3166992
4072,808722
4073,2189589
4074,13835453
4076,634122
4077,2627894
4078,247874
4080,1528991
4082,1686829
4083,156827
4084,935223
4085,9384638
4086,11626269
4087,531012
4089,2738252
4092,732185
4093,2656233
4095,1438482
4096,371321
4097,469550
4099,2405116
4101,372608
4102,238611
4103,6364624
4105,1013291
4106,168833
4107,479331
4108,3313947
4109,172047
4111,887597
4113,238005
4114,5262771
4115,231933
4116,6421539
4117,2165771
4118,942785
4121,2597156
4123,1066786
4124,830122
4125,910414
4127,854530
4128,114036
4129,7189680
4130,1144080
4131,2024927
4132,235261
4133,1810665
4134,6324117
4135,1386930
4136,881533
4137,4061276
4138,2353122
4139,5153792
4140,424353
4141,3217711
4142,5905847
4144,885634
4145,8265244
4146,363025
4147,665022
4149,9385569
4150,569283
4151,231577
4152,2540047
4153,505827
4155,306693
4156,339688
4157,913500
4158,2406628
4159,2191193
4160,811396
4161,604543
4162,693881
4163,1384248
4164,147306
4165,5332113
4166,2625926
4167,835713
4168,1052347
4172,956220
4173,3144378
4174,303188
4175,8483338
4176,2420078
4177,755503
4178,371951
4179,66698
4180,2708850
4181,3276189
4183,1647899
4184,53445
4185,535197
4186,83576
4188,3121901
4189,223917
4191,2383213
4192,3957073
4193,647378
4194,622078
4195,1347505
4196,2000964
4197,506713
4198,291347
4199,1414299
4200,844459
4201,568994
4202,2283071
4203,309190
4204,2466786
4205,2839288
4206,2290393
4207,206705
4208,1461009
4209,2116983
4211,1275834
4212,447045
4213,205513
4214,218444
4216,438144
4217,1589794
4219,1452039
4222,906751
4223,929645
4224,626119
4225,451982
4226,84508
4227,7391462
4228,249267
4230,1302223
4231,4804924
4232,599044
4233,776116
4234,380641
4236,1390837
4237,547144
4239,378647
4240,1006857
4241,1648051
4242,3320264
4243,1022323
4245,435261
4246,2718392
4248,1853417
4249,4036205
4250,1069846
4251,2494144
4254,4337029
4255,10315854
4256,858437
4257,2496021
4258,539898
4260,1881218
4261,2857194
4263,1836034
4264,10056675
4265,1329072
4266,5195744
4267,1466779
4268,1183161
4269,1023199
4270,4574387
4273,4447116
4274,7010193
4275,3712513
4276,5339541
4277,798789
4278,410538
4279,1349588
4280,942143
4281,1599755
4282,82626
4283,827522
4284,371001
4285,89665
4286,60086
4291,881201
4292,277793
4293,2320369
4299,107467
4301,906009
4302,222850
4303,1148732
4304,97463
4309,135125
4310,248614
4311,1614708
4319,274175
4321,287834
4325,1199865
4326,270366
4327,541290
4328,67528
4329,18656
4330,911324
4331,167680
4332,296375
4337,1114386
4338,1139857
4339,231348
4341,998058
4342,511377
4343,1832366
4344,595513
4345,1506058
4346,192326
4351,407905
4352,160114
4353,2347027
4355,1443984
4357,144787
4363,1444047
4364,299727
4365,1156953
4366,1230760
4367,607940
4369,256777
4370,4996039
4371,307529
4373,264050
4377,1773196
4382,6736615
4384,1764294
4386,277459
4389,118082
4390,956563
4391,816994
4393,658501
4397,57104
4401,87593
4404,640436
4415,1989906
4416,93531
4417,103207
4418,3558070
4423,1886071
4426,64252
4431,117122
4432,310719
4433,2665231
4435,322598
4436,862742
4437,2365436
4438,6811410
4439,122176
4440,4033955
4442,911282
4445,2972497
4446,6608
4451,564515
4452,3121127
4454,257667
4456,234621
4458,413657
4459,17871
4462,3628055
4464,233548
4466,581190
4468,181282
4486,479358
4489,3651360
4490,415999
4493,841752
4494,6323170
4497,9870379
4498,283461
4501,3212912
4503,98577
4505,1762884
4506,943157
4507,2284792
4510,1176142
4511,3730738
4513,328673
4514,419419
4515,330190
4519,377573
4525,74497
4529,1835461
4530,2721702
4531,72129
4535,301212
4536,14016
4539,2380802
4543,122906
4544,49412
4546,405387
4547,3614479
4552,18292
4553,82694
4554,152568
4557,1196701
4560,314509
4561,3808117
4563,1615130
4565,159513
4567,85708
4569,146210
4570,64235
4571,19655
4572,21984
4574,221094
4575,432028
4579,211803
4580,112062
4581,58445
4584,329016
4585,321081
4588,1995328
4602,9441
4603,627312
4604,109642
4608,474217
4612,12396
4616,31298
4629,504437
4635,168959
4640,26946
4641,26580
4642,640487
4645,403995
4646,32189
4649,224832
4651,452232
4652,1081953
4653,892996
4654,2475338
4655,306218
4656,234293
4661,64286
4676,244313
4679,288762
4692,479711
4694,236262
4695,740605
4697,321507
4699,41098
4701,1041035
4703,453179
4704,80187
4705,529508
4706,124142
4707,424245
4709,342620
4719,142470
4720,5058527
4722,1894195
4725,19826
4727,293176
4732,6126649
4733,110408
4735,783206
4738,2282288
4739,331510
4740,163850
4741,271242
4743,835502
4744,2466537
4745,275267
4746,435680
4750,97441
4751,1392227
4754,69961
4757,22142
4764,786076
4765,39657
4766,45142
4769,308141
4770,990355
4771,181038
4776,296636
4801,302395
4804,447138
4805,421918
4810,632582
4813,87195
4819,25488
4820,190516
4824,28584
4825,27672
4827,308508
4828,90569
4834,96903
4835,204647
4836,156736
4837,729675
4855,3658847
4863,1057528
4865,176503
4867,6850
4870,919316
4871,1185959
4872,1345542
4874,560411
4876,9434
4881,43315
4886,55450
4918,251776
4924,4044295
4926,366864
4934,419806
4948,260759
4952,161421
4953,66737
4955,39418
4961,111558
4964,180853
4966,127878
4973,1030403
4983,194306
4984,1004246
4985,383149
4986,19940
4987,1105407
4988,36201
4991,934844
4992,51467
4993,1678917
4994,66988
4997,228410
4999,1423478
5000,1797261
5002,50697
5004,290836
5006,604021
5014,168239
5020,85778
5023,278425
5024,1690819
5025,513257
5030,39495
5031,65636
5032,315497
5035,249650
5037,405962
5039,528069
5040,141065
5041,14362
5042,33935
5043,114519
5044,560530
5045,191195
5048,617965
5050,5180339
5051,103181
5061,2350528
5062,311340
5064,38451
5077,5161104
5078,2698836
5084,5674309
5085,6477836
5086,2497156
5091,2113196
5092,138515
5095,73149
5098,1408130
5099,1536699
5100,1302909
5102,585401
5103,10190174
5107,204762
5108,1913684
5111,310237
5112,375646
5113,3795157
5114,331124
5116,1165478
5117,1429738
5124,1225145
5127,1009371
5129,1083148
5130,2070156
5131,893152
5134,709704
5136,401735
5138,78179
5139,1461987
5140,438496
5143,36894
5145,906123
5146,2703801
5147,1487419
5148,343159
5149,271733
5150,1565740
5151,132210
5152,623318
5153,1115753
5154,34794
5155,429331
5156,768415
5157,300723
5158,335703
5161,2201284
5162,5186817
5163,3473667
5164,5068967
5168,25315
5169,1514487
5170,269854
5174,166359
5175,790853
5176,46462
5177,105775
5178,107817
5179,5002640
5180,1060807
5181,561143
5182,388597
5196,5111513
